Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDB15,16.057871840883653,Regular,0.05420150372204624,Soft Drinks,57.64058705164001,OUT049,1999,Medium,Tier 1,Supermarket Type1,537.7647740425475
FDB62,21.45948621268935,low fat,0.10493884518963313,Frozen Foods,56.491160786515806,OUT049,1999,Medium,Tier 1,Supermarket Type1,1020.2940637141724
DRC96,15.825316672339294,Low Fat,0.082268531254479,Frozen Foods,105.67267737264913,OUT017,2007,,Tier 2,Supermarket Type1,2249.859761975369
NCB47,8.959918551135187,Low Fat,0.07150654005825494,Soft Drinks,128.5155439755531,OUT013,1987,High,Tier 3,Supermarket Type1,2381.405364211386
FDN10,7.9562015070499745,low fat,0.15857967594396014,Health and Hygiene,119.2110562239247,OUT018,2009,Medium,Tier 3,Supermarket Type2,2146.0519345281446
NCB53,13.441270687556692,Regular,0.03010370204185848,Seafood,123.4888262085967,OUT027,1985,Medium,Tier 3,Supermarket Type3,4882.148712944842
FDN96,5.605668088961956,Regular,0.00885556351722881,Snack Foods,231.9433802542936,OUT027,1985,Medium,Tier 3,Supermarket Type3,9547.876902639882
FDN69,11.288624159762183,Regular,0.0064517120585869565,Dairy,228.4537234482482,OUT013,1987,High,Tier 3,Supermarket Type1,3557.008817425437
DRC61,15.825993368098386,Regular,0.1860816710454369,Household,221.09830813167935,OUT035,2004,Small,Tier 2,Supermarket Type1,5162.06648963469
NCB17,20.95025868874423,Regular,0.053344500132430375,Household,209.2462375972808,OUT018,2009,Medium,Tier 3,Supermarket Type2,4190.615790457808
FDN89,11.736108612865289,Regular,0.09989489412491365,Health and Hygiene,40.53186651693926,OUT013,1987,High,Tier 3,Supermarket Type1,735.3363634242959
FDA12,7.903806986924213,Low Fat,0.04601535517463995,Household,66.25549784331528,OUT018,2009,Medium,Tier 3,Supermarket Type2,1213.2757242524983
FDB93,18.395160857337334,Regular,0.030499165662582036,Soft Drinks,203.79746385159513,OUT019,1985,Small,Tier 1,Grocery Store,1130.2464431611015
NCB35,17.15139192263048,reg,0.013408840302998278,Starchy Foods,171.38316590563844,OUT013,1987,High,Tier 3,Supermarket Type1,3974.285957068696
FDN67,19.114966099480647,Regular,0.11644690418843169,Meat,190.0509203828021,OUT045,2002,,Tier 2,Supermarket Type1,4323.333978040005
NCB49,8.150218368229165,Low Fat,0.003937321661838482,Breads,200.19580707691972,OUT027,1985,Medium,Tier 3,Supermarket Type3,7576.701641737171
FDN14,11.382147329447196,Regular,0.0,Baking Goods,246.08207149329473,OUT019,1985,Small,Tier 1,Grocery Store,1639.686522694302
FDB41,21.18642544129164,Low Fat,0.01376575431115464,Dairy,180.89373508978073,OUT019,1985,Small,Tier 1,Grocery Store,1555.3116589348558
FDA86,,low fat,0.0005746054213757665,Starchy Foods,96.03391316743225,OUT045,2002,,Tier 2,Supermarket Type1,1901.209106314539
FDN62,15.914663925642444,Regular,0.006582002744063287,Canned,50.59176113707484,OUT018,2009,Medium,Tier 3,Supermarket Type2,664.1297249822157
FDA49,8.532135846303488,Low Fat,0.1289963275211828,Baking Goods,132.97199606471577,OUT049,1999,Medium,Tier 1,Supermarket Type1,2730.342368189198
NCB87,13.002703106803253,Regular,0.004593892259328278,Starchy Foods,198.52449744504045,OUT027,1985,Medium,Tier 3,Supermarket Type3,5018.997803153679
FDB12,18.108663978526696,Regular,0.026332682068439583,Baking Goods,97.52873057374602,OUT010,1998,,Tier 3,Grocery Store,474.9995039340789
NCB93,12.805962893448923,Low Fat,0.017286255374109133,Seafood,59.33871851103423,OUT010,1998,,Tier 3,Grocery Store,349.95480804092415
FDN54,18.19318878630247,Low Fat,0.002253056769529316,Snack Foods,266.7032088704429,OUT019,1985,Small,Tier 1,Grocery Store,1679.4898238266944
FDA34,,Low Fat,0.04548890583121278,Breakfast,129.85435020160736,OUT027,1985,Medium,Tier 3,Supermarket Type3,5929.008843487424
DRC70,,LF,0.32,Seafood,82.05029078822689,OUT010,1998,,Tier 3,Grocery Store,690.9640265849454
NCB55,11.909079981743572,Low Fat,0.11504241470356698,Breakfast,69.83520155448181,OUT045,2002,,Tier 2,Supermarket Type1,1307.1165940762583
FDA89,7.039451136843049,Regular,0.01109977661648444,Fruits and Vegetables,234.61664165628474,OUT017,2007,,Tier 2,Supermarket Type1,4485.570558164841
DRC16,11.331781766037231,Low Fat,0.12941358111007586,Soft Drinks,224.42651526978804,OUT045,2002,,Tier 2,Supermarket Type1,4590.700229833991
FDA64,17.12408413891791,Low Fat,0.0360661922256586,Seafood,175.74365901880935,OUT019,1985,Small,Tier 1,Grocery Store,883.0051706630945
FDB82,18.914941881896688,Low Fat,0.0,Household,160.13578061466023,OUT046,1997,Small,Tier 1,Supermarket Type1,2385.533859570042
FDA67,12.32175608599646,Low Fat,0.061350075337973604,Dairy,255.53960513004859,OUT013,1987,High,Tier 3,Supermarket Type1,4144.2000037197195
FDN97,14.606106297993474,reg,0.014653973829868373,Breads,84.87115911242556,OUT045,2002,,Tier 2,Supermarket Type1,1501.1370472775716
FDA25,18.863131153046936,low fat,0.0,Others,129.03288864778284,OUT010,1998,,Tier 3,Grocery Store,620.9742178971948
FDB96,18.330285059971438,Low Fat,0.05871936768255815,Canned,36.82094042985173,OUT019,1985,Small,Tier 1,Grocery Store,205.09920169375818
FDB49,,Low Fat,0.00877247019733695,Starchy Foods,129.78718505124536,OUT017,2007,,Tier 2,Supermarket Type1,2569.4507914721753
FDA63,18.355460772264536,low fat,0.05072881301107762,Canned,121.67509877444336,OUT045,2002,,Tier 2,Supermarket Type1,2443.663549466255
FDN62,14.29048289226683,Low Fat,0.042846444247620526,Others,255.0804044960655,OUT045,2002,,Tier 2,Supermarket Type1,4085.061167273369
FDN56,,Low Fat,0.03825770010113146,Breads,115.54285478670376,OUT010,1998,,Tier 3,Grocery Store,577.8994596107372
FDN15,5.201535334837795,Low Fat,0.027245541715874344,Household,228.01026520591017,OUT049,1999,Medium,Tier 1,Supermarket Type1,2826.2536611232204
FDA53,21.15674278704911,Regular,0.03857069214976165,Others,211.91610364547256,OUT018,2009,Medium,Tier 3,Supermarket Type2,4145.979936077043
DRC25,6.964864714045989,Low Fat,0.05291502263100387,Canned,65.75620379598482,OUT019,1985,Small,Tier 1,Grocery Store,415.8412519434181
NCB29,11.376778949998867,Regular,0.07935847005132676,Health and Hygiene,258.20126460564984,OUT019,1985,Small,Tier 1,Grocery Store,1356.8048372892417
FDB73,20.374791675169455,Regular,0.14997119269371179,Breads,179.9079170407208,OUT010,1998,,Tier 3,Grocery Store,708.0930048958891
FDN31,7.815671240461841,Low Fat,0.0027239532007281024,Others,171.78592444232885,OUT049,1999,Medium,Tier 1,Supermarket Type1,3400.9062108955586
FDA56,18.844452855930513,Low Fat,0.050546741698398144,Meat,33.762484805853546,OUT046,1997,Small,Tier 1,Supermarket Type1,655.0789254612747
FDB95,18.41054865871304,reg,0.08365329658235678,Starchy Foods,196.01374729987242,OUT035,2004,Small,Tier 2,Supermarket Type1,2978.431551070672
FDB86,,reg,0.007367638168716792,Snack Foods,44.1284120059307,OUT017,2007,,Tier 2,Supermarket Type1,621.0947067315078
NCB18,9.288591172018862,Regular,0.14548366767434281,Snack Foods,74.74987159663665,OUT017,2007,,Tier 2,Supermarket Type1,1822.7390073889437
NCB22,9.860531041462481,Low Fat,0.01686143816299619,Meat,54.274551890589834,OUT010,1998,,Tier 3,Grocery Store,320.92994169282855
FDN53,,Low Fat,0.10750505907125697,Household,120.25659783942477,OUT035,2004,Small,Tier 2,Supermarket Type1,1786.9186962024585
FDB80,8.479344006438753,Regular,0.06508374617828087,Breakfast,218.7879145033569,OUT035,2004,Small,Tier 2,Supermarket Type1,4374.162838099227
FDB87,13.814316268780853,Low Fat,0.049197036825338644,Fruits and Vegetables,197.94204486225073,OUT027,1985,Medium,Tier 3,Supermarket Type3,5499.850154536531
DRC85,16.524864306247956,reg,0.12206459066362825,Soft Drinks,56.18005382064034,OUT017,2007,,Tier 2,Supermarket Type1,1015.9055944009979
NCB70,9.122032169469056,Low Fat,0.0,Meat,219.4368414969959,OUT049,1999,Medium,Tier 1,Supermarket Type1,4291.279575161787
FDA49,20.4530200725609,Regular,0.32,Hard Drinks,139.7599251595578,OUT045,2002,,Tier 2,Supermarket Type1,2612.756244964303
FDB36,15.816858317256646,Low Fat,0.06898442286592317,Dairy,38.70086358157936,OUT019,1985,Small,Tier 1,Grocery Store,231.20529844130817
FDA43,,Regular,0.024851986829022614,Household,83.82304462212447,OUT049,1999,Medium,Tier 1,Supermarket Type1,1379.2717339022292
NCB97,6.807538031435537,Regular,0.12462230489168159,Breakfast,216.30378460040103,OUT019,1985,Small,Tier 1,Grocery Store,1174.2999863647042
FDB42,7.743286691556581,Low Fat,0.06373942105894788,Soft Drinks,204.0587383858568,OUT045,2002,,Tier 2,Supermarket Type1,4697.141684259698
FDA12,8.664275187888645,Low Fat,0.023434223094498077,Breads,75.4508650624307,OUT045,2002,,Tier 2,Supermarket Type1,1175.5939945186474
NCB60,16.92151529050042,Regular,0.16161745644021241,Meat,39.96777931114296,OUT017,2007,,Tier 2,Supermarket Type1,677.9115147323947
DRC68,6.011899160842958,reg,0.08261639059293166,Meat,100.66765878067045,OUT017,2007,,Tier 2,Supermarket Type1,1125.67834387299
FDB26,,Regular,0.03617950351780278,Snack Foods,218.60274773829553,OUT019,1985,Small,Tier 1,Grocery Store,1793.4336056805362
FDB69,19.993516496576028,Low Fat,0.03636211376592407,Canned,252.46015375761263,OUT010,1998,,Tier 3,Grocery Store,1468.1315010020394
FDB90,,LF,0.32,Health and Hygiene,166.20100984313916,OUT017,2007,,Tier 2,Supermarket Type1,3208.2501386909953
FDB60,9.013441585255107,Low Fat,0.02807641959178906,Snack Foods,52.500509772798864,OUT019,1985,Small,Tier 1,Grocery Store,421.0719002631261
DRC20,,Low Fat,0.005928301521299364,Others,149.49233262274183,OUT018,2009,Medium,Tier 3,Supermarket Type2,2371.645102240629
DRC48,8.653370163467601,Low Fat,0.04640439232774415,Hard Drinks,266.71476383666385,OUT018,2009,Medium,Tier 3,Supermarket Type2,3797.568799658188
FDB57,,Low Fat,0.12969328978444333,Dairy,252.52588694792178,OUT049,1999,Medium,Tier 1,Supermarket Type1,4987.349251891553
FDB66,16.838084451447443,Low Fat,0.05269921714030025,Meat,265.39779692076706,OUT018,2009,Medium,Tier 3,Supermarket Type2,5041.777739966108
FDB91,17.088857628299365,Regular,0.0945275489171629,Dairy,196.06187172949825,OUT018,2009,Medium,Tier 3,Supermarket Type2,4830.886211069027
FDN29,17.503968412827476,Low Fat,0.003385631180799046,Breakfast,131.55690124357986,OUT035,2004,Small,Tier 2,Supermarket Type1,2489.125435487426
FDB86,,Low Fat,0.06714017987597916,Starchy Foods,241.77857618228705,OUT010,1998,,Tier 3,Grocery Store,1662.286401112641
FDN85,18.34783834204537,Low Fat,0.004950361927066727,Starchy Foods,242.26258927854798,OUT049,1999,Medium,Tier 1,Supermarket Type1,4502.202809482178
FDB46,18.715282661792337,Regular,0.04876406245834479,Snack Foods,65.07010059651743,OUT018,2009,Medium,Tier 3,Supermarket Type2,979.0923787009493
DRC17,10.628274268493989,Low Fat,0.04132151946519152,Starchy Foods,213.99106220754396,OUT019,1985,Small,Tier 1,Grocery Store,917.9922012571591
FDA13,11.30585680967838,Low Fat,0.17468834859369883,Breads,247.95704659097177,OUT046,1997,Small,Tier 1,Supermarket Type1,5143.901321949788
FDB40,19.60886421516344,Low Fat,0.008525923878908437,Household,243.05064374339503,OUT019,1985,Small,Tier 1,Grocery Store,1178.5954196625237
FDB34,,Low Fat,0.0005722043435786047,Snack Foods,197.81273371233212,OUT018,2009,Medium,Tier 3,Supermarket Type2,3970.533129920527
FDB44,,Low Fat,0.008865104561916425,Meat,157.81656715310118,OUT013,1987,High,Tier 3,Supermarket Type1,2872.411722227674
FDA52,15.155080849882724,Low Fat,0.011230842794746197,Meat,214.31282637978785,OUT035,2004,Small,Tier 2,Supermarket Type1,3793.3099533211534
FDA46,14.59065186473372,Low Fat,0.01733388609326595,Dairy,152.8127785689171,OUT035,2004,Small,Tier 2,Supermarket Type1,2573.2057451112246
FDA51,5.026676205723652,Low Fat,0.10127276012848341,Household,106.811240382294,OUT017,2007,,Tier 2,Supermarket Type1,1644.8033588679411
NCB70,9.224204763292747,Low Fat,0.028381050099815727,Snack Foods,92.10948451631543,OUT049,1999,Medium,Tier 1,Supermarket Type1,1793.5290640650942
NCB62,13.03497999733941,Regular,0.11023965803718287,Meat,158.59510502007254,OUT019,1985,Small,Tier 1,Grocery Store,883.2512007084578
NCB43,14.484391926289916,Regular,0.019041802988612938,Household,138.60535180129796,OUT027,1985,Medium,Tier 3,Supermarket Type3,5197.409470379229
NCB33,,Regular,0.11819912852469515,Health and Hygiene,154.78088325598452,OUT027,1985,Medium,Tier 3,Supermarket Type3,7467.283653917687
NCB78,16.67578802519749,low fat,0.00048740089692725575,Dairy,92.52447041478605,OUT018,2009,Medium,Tier 3,Supermarket Type2,1848.2830775559187
FDN16,15.655968348991742,reg,0.16357480906524188,Starchy Foods,170.3776166684926,OUT017,2007,,Tier 2,Supermarket Type1,2923.146515890141
NCB47,18.925804025728606,Low Fat,0.08223688888173643,Snack Foods,187.24956306246918,OUT049,1999,Medium,Tier 1,Supermarket Type1,3133.853730209498
NCB24,9.522995829087728,Low Fat,0.03193628495525706,Breads,221.41633890906368,OUT049,1999,Medium,Tier 1,Supermarket Type1,3496.4701763137764
NCB53,15.406689756320171,LF,0.051670525290170806,Hard Drinks,170.23703174845224,OUT019,1985,Small,Tier 1,Grocery Store,849.9989254852118
FDB58,,Low Fat,0.16219878312125235,Others,209.43270935861395,OUT049,1999,Medium,Tier 1,Supermarket Type1,4089.0446679858937
FDB24,12.663231314474475,Regular,0.05241691325707913,Others,70.97493692814899,OUT019,1985,Small,Tier 1,Grocery Store,288.6505186412931
DRC89,9.056560421182173,low fat,0.015570445791184476,Frozen Foods,59.5707959639539,OUT017,2007,,Tier 2,Supermarket Type1,1163.5150410962028
DRC72,10.975081521009834,Regular,0.05104055995932678,Frozen Foods,73.39529733517892,OUT013,1987,High,Tier 3,Supermarket Type1,1798.476800608513
NCB36,10.529266780004304,Low Fat,0.12308497759747995,Dairy,230.71856874896338,OUT013,1987,High,Tier 3,Supermarket Type1,5033.716070575043
FDB62,,Regular,0.2626819737473511,Fruits and Vegetables,162.2513730811849,OUT035,2004,Small,Tier 2,Supermarket Type1,2281.6207245239166
NCB72,12.432978612773383,Low Fat,0.05263621226501397,Breakfast,138.45439464100184,OUT013,1987,High,Tier 3,Supermarket Type1,3522.431830463525
FDA62,21.408697895856406,reg,0.010150947824136454,Soft Drinks,210.86962401210906,OUT046,1997,Small,Tier 1,Supermarket Type1,4383.197024382519
FDA61,,Low Fat,0.0886394672793955,Dairy,60.282388064411954,OUT049,1999,Medium,Tier 1,Supermarket Type1,845.1822093262433
FDN52,17.014481518360263,Low Fat,0.32,Seafood,32.46507944025199,OUT010,1998,,Tier 3,Grocery Store,137.86013556121458
FDB51,13.812401693647406,Regular,0.03850573112317777,Seafood,104.3876951301393,OUT049,1999,Medium,Tier 1,Supermarket Type1,1641.4961057949222
NCB78,10.028830109035052,Low Fat,0.029044475385857076,Baking Goods,89.73906283582158,OUT049,1999,Medium,Tier 1,Supermarket Type1,1633.6676921827827
FDB84,6.0233200266711595,Low Fat,0.0482448110792214,Starchy Foods,103.53007582529631,OUT010,1998,,Tier 3,Grocery Store,684.6714699188611
FDA89,8.16958431300861,Low Fat,0.010802614151711298,Breads,260.762365921855,OUT013,1987,High,Tier 3,Supermarket Type1,4219.8995680926
FDA13,17.791510171334146,Low Fat,0.2130167631947301,Breads,164.98799529987815,OUT045,2002,,Tier 2,Supermarket Type1,2716.248902859244
DRC76,9.24334301611697,reg,0.10933362252957354,Hard Drinks,170.0304095005486,OUT010,1998,,Tier 3,Grocery Store,1091.6409077295384
DRC30,6.953142201001504,Low Fat,0.007193989452376794,Hard Drinks,185.73795191991735,OUT046,1997,Small,Tier 1,Supermarket Type1,2887.3035306864667
FDN91,10.132071787831443,Low Fat,0.17411429773660925,Dairy,124.86320985781771,OUT046,1997,Small,Tier 1,Supermarket Type1,2310.922354608532
NCB78,14.428730187870734,Regular,0.17169249631303551,Baking Goods,262.0383162750737,OUT010,1998,,Tier 3,Grocery Store,1820.446641146372
FDA93,16.458873792929985,Low Fat,0.022818968153850875,Dairy,260.68969543761887,OUT010,1998,,Tier 3,Grocery Store,1547.0771135841949
NCB35,11.08520222848286,Regular,0.05791973054477759,Others,212.5418938220231,OUT045,2002,,Tier 2,Supermarket Type1,4889.180775266321
DRC92,12.968501670331934,Low Fat,0.0,Baking Goods,80.95935163953936,OUT049,1999,Medium,Tier 1,Supermarket Type1,1428.3980155616923
FDN82,,Low Fat,0.0052768733127592764,Others,238.72645169808294,OUT049,1999,Medium,Tier 1,Supermarket Type1,3465.3734073944865
NCB58,4.653056948698257,Low Fat,0.04180456552830449,Breakfast,54.81709252213095,OUT027,1985,Medium,Tier 3,Supermarket Type3,2851.177493124866
FDA72,11.225208072549421,Low Fat,0.0030572686249296555,Breads,179.65517882268713,OUT019,1985,Small,Tier 1,Grocery Store,1234.0032600005964
DRC78,14.484436772925394,Regular,0.12471448783345464,Seafood,138.90277340835706,OUT017,2007,,Tier 2,Supermarket Type1,2545.9947691660614
FDN92,14.189060179067939,Low Fat,0.15794488635679363,Household,40.25489884223893,OUT049,1999,Medium,Tier 1,Supermarket Type1,732.6775258801986
NCB12,,LF,0.004180712839175447,Fruits and Vegetables,244.32205441540805,OUT018,2009,Medium,Tier 3,Supermarket Type2,3691.192040877357
NCB97,15.89639047740076,Regular,0.0029063510744350408,Frozen Foods,257.81791130711196,OUT035,2004,Small,Tier 2,Supermarket Type1,4713.4643826465635
FDB68,9.205715550974613,Low Fat,0.01501684396163345,Fruits and Vegetables,245.1451102990899,OUT049,1999,Medium,Tier 1,Supermarket Type1,3853.5031077472386
FDB84,8.845942416502364,reg,0.15951992046685365,Fruits and Vegetables,76.4221644120538,OUT010,1998,,Tier 3,Grocery Store,572.0092933272371
FDB74,12.39041056707838,Low Fat,0.08792405344072238,Hard Drinks,109.58372870049693,OUT046,1997,Small,Tier 1,Supermarket Type1,2142.2589796918123
FDA26,16.960484351268132,Regular,0.06771295950242491,Breads,256.5529747639798,OUT018,2009,Medium,Tier 3,Supermarket Type2,4809.256433488969
FDA12,6.095064211791394,Low Fat,0.08985962849670867,Breakfast,56.11605080455243,OUT019,1985,Small,Tier 1,Grocery Store,304.2854568358483
DRC62,20.62155191161476,Low Fat,0.013349384548435492,Dairy,168.65991947104953,OUT017,2007,,Tier 2,Supermarket Type1,3107.967742973103
DRC32,13.733603103009338,reg,0.01779032204312603,Canned,145.5833066047393,OUT018,2009,Medium,Tier 3,Supermarket Type2,1919.0314865778957
DRC81,9.708942713869511,low fat,0.022930874830448804,Meat,66.84807677514544,OUT010,1998,,Tier 3,Grocery Store,450.1217756472739
NCB98,16.28765092498424,Regular,0.05574218386036945,Hard Drinks,240.232288295954,OUT019,1985,Small,Tier 1,Grocery Store,1300.1045655905004
FDN65,5.260338876132731,Low Fat,0.0562232993171944,Fruits and Vegetables,62.66044542090385,OUT035,2004,Small,Tier 2,Supermarket Type1,979.7575975456158
FDA83,,reg,0.01403769083664298,Frozen Foods,170.87884275341656,OUT013,1987,High,Tier 3,Supermarket Type1,4209.4989111796585
NCB56,,Regular,0.0,Dairy,106.09068823295762,OUT017,2007,,Tier 2,Supermarket Type1,2166.8982113710604
FDB62,7.253579843458955,Low Fat,0.07027482847111284,Meat,129.64354908175937,OUT045,2002,,Tier 2,Supermarket Type1,1790.3837047432075
FDA11,,Low Fat,0.022230724844343075,Starchy Foods,80.88086895805577,OUT017,2007,,Tier 2,Supermarket Type1,1763.9035487345398
DRC28,18.04580601756432,LF,0.004708646128601752,Starchy Foods,178.42189943411984,OUT017,2007,,Tier 2,Supermarket Type1,2077.501962822381
NCB35,,LF,0.01319318013966582,Soft Drinks,264.3278864424555,OUT018,2009,Medium,Tier 3,Supermarket Type2,3939.7767305533894
FDN38,10.685063990577419,reg,0.010800418856493266,Baking Goods,227.71617105112122,OUT049,1999,Medium,Tier 1,Supermarket Type1,4425.8849907599715
FDB10,,Low Fat,0.05997101331395656,Canned,192.2365821520774,OUT019,1985,Small,Tier 1,Grocery Store,1151.2187832641846
